vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
860146891080335360,1789002164000-632578958264631296-860146891080335360,1789002164000,1789003545000,1,5.298,3.242,1.6341764342998149,632578958264631296,1789002164000,860146891080335360,RJ47GA3610,1381000,1789003545000,,8.559611034988047,5.298,0.3500000000003638,3.242276907192442,1.634036867192708,5.375,3.242276907192442,1789002164000-632578958264631296-860146891080335360,,,,
1126571257152667648,1789001211000-632578958264631296-1126571257152667648,1789001211000,1789001774000,1,5.285,1.365,3.871794871794872,632578958264631296,1789001211000,1126571257152667648,RJ47GA3861,563000,1789001774000,,3.6029607425041466,5.285,0.1000000000003638,1.3647578570091463,3.8724818273492314,5.375,1.3647578570091463,1789001211000-632578958264631296-1126571257152667648,,,,
789513633972355072,1789055446000-632578958264631296-789513633972355072,1789055446000,1789055993000,1,5.284,0.833,6.343337334933974,632578958264631296,1789055446000,789513633972355072,RJ47GA2709,547000,1789055993000,,2.1994495516548134,5.284,0.09976750000000001,0.8331248301722777,6.342386889258058,,0.8331248301722777,1789055446000-632578958264631296-789513633972355072,['900758004201160708'],,900758004201160708,
938817698895233024,1789034912000-632578958264631296-938817698895233024,1789034912000,1789036540000,1,5.28,1.129,4.676705048715678,632578958264631296,1789034912000,938817698895233024,RJ47GA2715,1628000,1789036540000,,2.9807122152768017,5.28,0.3999999999996362,1.1290576573018187,4.67646622460181,5.5,0.8100190894943866,1789034912000-632578958264631296-938817698895233024,,,,
1083727986517082112,1789006075000-632578958264631296-1083727986517082112,1789006075000,1789007033000,1,5.271,3.48,1.514655172413793,632578958264631296,1789006075000,1083727986517082112,RJ47GA6315,958000,1789007033000,,9.185940139206716,5.271,0.1999999999998181,3.4795227800025437,1.5148629088717007,5.399999999994179,3.4795227800025437,1789006075000-632578958264631296-1083727986517082112,,,,
1083728582527680512,1789040840000-632578958264631296-1083728582527680512,1789040840000,1789041903000,1,5.267,2.329,2.261485616144268,632578958264631296,1789040840000,1083728582527680512,RJ47GA6350,1063000,1789041903000,,6.1496518339019595,5.267,0.25,2.3294135734477117,2.2610841028990976,5.399999999994179,2.3294135734477117,1789040840000-632578958264631296-1083728582527680512,,,,
878252193440858112,1789063824000-632578958264631296-878252193440858112,1789063824000,1789064848000,1,5.253,2.354,2.2315208156329653,632578958264631296,1789063824000,878252193440858112,RJ47GA1999,1024000,1789064848000,,6.213442321428576,5.253,0.2000000000007276,2.3535766369047635,2.231922223237365,5.75,2.3535766369047635,1789063824000-632578958264631296-878252193440858112,['900758004175994897'],,900758004175994897,
1079774673618599936,1789023002000-632578958264631296-1079774673618599936,1789023002000,1789024515000,1,5.24,2.03,2.5812807881773403,632578958264631296,1789023002000,1079774673618599936,RJ47GA5739,1513000,1789024515000,,5.3583291496092835,5.24,0.3499999999994543,2.029670132427759,2.58170030503048,5.400000000023283,2.029670132427759,1789023002000-632578958264631296-1079774673618599936,,,,
1067775201233600512,1789006110000-632578958264631296-1067775201233600512,1789006110000,1789006864000,1,5.23,2.619,1.9969453990072548,632578958264631296,1789006110000,1067775201233600512,RJ47GA3826,754000,1789006864000,,6.915044018576777,5.23,0.1499999999996362,2.6193348555215064,1.9966901096953158,5.625,2.6193348555215064,1789006110000-632578958264631296-1067775201233600512,,,,
946027472992862208,1789047206000-632578958264631296-946027472992862208,1789047206000,1789048522000,1,5.225,2.249,2.3232547799021783,632578958264631296,1789047206000,946027472992862208,RJ47GA3474,1316000,1789048522000,,5.938055030374826,5.225,0.2999999999992724,2.249263269081373,2.322982850350797,5.625,2.249263269081373,1789047206000-632578958264631296-946027472992862208,,,,
1072871041421803520,1789051010000-632578958264631296-1072871041421803520,1789051010000,1789051978000,1,5.163,1.888,2.734639830508475,632578958264631296,1789051010000,1072871041421803520,RJ47GA5833,968000,1789051978000,,4.985496116002099,5.163,0.25,1.8884454984856436,2.733994708420361,5.2000000000116415,1.8884454984856434,1789051010000-632578958264631296-1072871041421803520,,,,
946032744595456000,1789024908000-632578958264631296-946032744595456000,1789024908000,1789025643000,1,5.132,1.43,3.5888111888111887,632578958264631296,1789024908000,946032744595456000,RJ47GA3516,735000,1789025643000,,3.7752257759780914,5.132,0.1500000000014552,1.4300097636280649,3.5887866856095085,4.625,1.4300097636280649,1789024908000-632578958264631296-946032744595456000,,,,
870309644059279360,1789026395000-632578958264631296-870309644059279360,1789026395000,1789027250000,1,5.128,1.996,2.5691382765531063,632578958264631296,1789026395000,870309644059279360,RJ47GA4518,855000,1789027250000,,5.270084558345954,5.128,0.2000000000007276,1.996244150888619,2.5688240577773485,5.2999999999883585,1.9962441508886193,1789026395000-632578958264631296-870309644059279360,,,,0.0
1406586595699589120,1789073612000-632578958264631296-1406586595699589120,1789073612000,1789074392000,1,5.109,2.401,2.127863390254061,632578958264631296,1789073612000,1406586595699589120,NL01AJ7423,780000,1789074392000,,6.337765143156798,5.109,0.20000000000027285,2.4006686148321204,2.128157117744164,5.375,2.4006686148321204,1789073612000-632578958264631296-1406586595699589120,,,,
1105914583932993536,1789030824000-632578958264631296-1105914583932993536,1789030824000,1789032498000,1,5.087,4.331,1.1745555299007155,632578958264631296,1789030824000,1105914583932993536,RJ47GA3805,1674000,1789032498000,,11.434341068582999,5.087,0.3999999999996362,4.331189798705681,1.1745040592587705,5.0,4.331189798705681,1789030824000-632578958264631296-1105914583932993536,,,,
635414442816888832,1789009826000-632578958264631296-635414442816888832,1789009826000,1789010188000,1,5.035,1.011,4.980217606330367,632578958264631296,1789009826000,635414442816888832,RJ47GA2707,362000,1789010188000,,2.66782032,5.035,0.0,1.010538,4.982494473240987,,1.010538,1789009826000-632578958264631296-635414442816888832,['900758004201160704'],,900758004201160704,
873570129613422592,1789022973000-632578958264631296-873570129613422592,1789022973000,1789024194000,1,5.032,1.709,2.944411936805149,632578958264631296,1789022973000,873570129613422592,RJ14GN1954,1221000,1789024194000,,4.512977029837441,5.032,0.2999999999992724,1.7094609961505458,2.943617907241711,5.2000000000116415,1.7094609961505458,1789022973000-632578958264631296-873570129613422592,,,,0.3679999999999987
