account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,id,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1777469949000,1023491297677148160,RJ47GA4894,8648000,1777478597000,1777469949000-632578958264631296-1023491297677148160,,,,,,,,,,,
632578958264631296,1777461772000,1023491297677148160,RJ47GA4894,4326000,1777466098000,1777461772000-632578958264631296-1023491297677148160,,,,,,,,,,,
632578958264631296,1777454224000,1023491297677148160,RJ47GA4894,1008000,1777455232000,1777454224000-632578958264631296-1023491297677148160,,,,,,,,,,,
632578958264631296,1777453711000,1023491297677148160,RJ47GA4894,292000,1777454003000,1777453711000-632578958264631296-1023491297677148160,,,,,,,,,,,
632578958264631296,1777461114000,1045015172411817984,RJ47GA3393,11183000,1777472297000,1777461114000-632578958264631296-1045015172411817984,,,,,,,,,,,
632578958264631296,1777442372000,1045015172411817984,RJ47GA3393,13560000,1777455932000,1777442372000-632578958264631296-1045015172411817984,,,,,,,,,,,
632578958264631296,1777458103000,1046442314819436544,RJ47GA3600,2943000,1777461046000,1777458103000-632578958264631296-1046442314819436544,,,,,,,,,,,
632578958264631296,1777477769000,1046442514266980352,RJ47GA3809,281000,1777478050000,1777477769000-632578958264631296-1046442514266980352,,,,,,,,,,,
632578958264631296,1777445584000,1046442514266980352,RJ47GA3809,275000,1777445859000,1777445584000-632578958264631296-1046442514266980352,,,,,,,,,,,
632578958264631296,1777482114000,1046442858321543168,RJ47GA3432,706000,1777482820000,1777482114000-632578958264631296-1046442858321543168,,,,,,,,,,,
632578958264631296,1777471984000,1046442858321543168,RJ47GA3432,451000,1777472435000,1777471984000-632578958264631296-1046442858321543168,,,,,,,,,,,
632578958264631296,1777470939000,1046442858321543168,RJ47GA3432,299000,1777471238000,1777470939000-632578958264631296-1046442858321543168,,,,,,,,,,,
632578958264631296,1777466714000,1046442858321543168,RJ47GA3432,3035000,1777469749000,1777466714000-632578958264631296-1046442858321543168,,,,,,,,,,,
632578958264631296,1777455342000,1046442858321543168,RJ47GA3432,10523000,1777465865000,1777455342000-632578958264631296-1046442858321543168,,,,,,,,,,,
632578958264631296,1777424242000,1046442858321543168,RJ47GA3432,9267000,1777433509000,1777424242000-632578958264631296-1046442858321543168,,,,,,,,,,,
632578958264631296,1777476951000,1046443546271285248,RJ47GA3452,170000,1777477121000,1777476951000-632578958264631296-1046443546271285248,,,,,,,,,,,
632578958264631296,1777474058000,1046443546271285248,RJ47GA3452,384000,1777474442000,1777474058000-632578958264631296-1046443546271285248,,,,,,,,,,,
632578958264631296,1777464287000,1046443546271285248,RJ47GA3452,2149000,1777466436000,1777464287000-632578958264631296-1046443546271285248,,,,,,,,,,,
632578958264631296,1777473022000,1046443765134262272,RJ47GA4014,381000,1777473403000,1777473022000-632578958264631296-1046443765134262272,,,,,,,,,,,
632578958264631296,1777465619000,1046443765134262272,RJ47GA4014,190000,1777465809000,1777465619000-632578958264631296-1046443765134262272,,,,,,,,,,,
632578958264631296,1777444984000,1046443765134262272,RJ47GA4014,1155000,1777446139000,1777444984000-632578958264631296-1046443765134262272,,,,,,,,,,,
632578958264631296,1777469219000,1046836268442320896,RJ47GA2748,7688000,1777476907000,1777469219000-632578958264631296-1046836268442320896,,,,,,,,,,,
632578958264631296,1777482132000,1047649870816477184,RJ47GA3762,427000,1777482559000,1777482132000-632578958264631296-1047649870816477184,,,,,,,,,,,
632578958264631296,1777473426000,1047649870816477184,RJ47GA3762,7325000,1777480751000,1777473426000-632578958264631296-1047649870816477184,,,,,,,,,,,
632578958264631296,1777445703000,1047649870816477184,RJ47GA3762,5848000,1777451551000,1777445703000-632578958264631296-1047649870816477184,,,,,,,,,,,
632578958264631296,1777461453000,1050024168621342720,RJ47GA6477,7690000,1777469143000,1777461453000-632578958264631296-1050024168621342720,,,,,,,,,,,
632578958264631296,1777446597000,1050024168621342720,RJ47GA6477,272000,1777446869000,1777446597000-632578958264631296-1050024168621342720,,,,,,,,,,,
632578958264631296,1777467637000,1050035879038418944,RJ47GA6473,365000,1777468002000,1777467637000-632578958264631296-1050035879038418944,,,,,,,,,,,
632578958264631296,1777458650000,1050035879038418944,RJ47GA6473,240000,1777458890000,1777458650000-632578958264631296-1050035879038418944,,,,,,,,,,,
632578958264631296,1777453855000,1050035879038418944,RJ47GA6473,922000,1777454777000,1777453855000-632578958264631296-1050035879038418944,,,,,,,,,,,
632578958264631296,1777486756000,1050036509840769024,RJ47GA6390,370000,1777487126000,1777486756000-632578958264631296-1050036509840769024,,,,,,,,,,,
632578958264631296,1777484889000,1050036509840769024,RJ47GA6390,578000,1777485467000,1777484889000-632578958264631296-1050036509840769024,,,,,,,,,,,
632578958264631296,1777457994000,1050036509840769024,RJ47GA6390,567000,1777458561000,1777457994000-632578958264631296-1050036509840769024,,,,,,,,,,,
632578958264631296,1777481542000,1050036568242257920,RJ47GA6480,1237000,1777482779000,1777481542000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777467282000,1050036568242257920,RJ47GA6480,1037000,1777468319000,1777467282000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777466943000,1050036568242257920,RJ47GA6480,305000,1777467248000,1777466943000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777465074000,1050036568242257920,RJ47GA6480,293000,1777465367000,1777465074000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777461662000,1050036568242257920,RJ47GA6480,2053000,1777463715000,1777461662000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777458715000,1050036568242257920,RJ47GA6480,2355000,1777461070000,1777458715000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777455813000,1050036568242257920,RJ47GA6480,2559000,1777458372000,1777455813000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777450633000,1050036568242257920,RJ47GA6480,4444000,1777455077000,1777450633000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777437501000,1050036568242257920,RJ47GA6480,10450000,1777447951000,1777437501000-632578958264631296-1050036568242257920,,,,,,,,,,,
632578958264631296,1777452079000,1050036657417355264,RJ47GA5830,342000,1777452421000,1777452079000-632578958264631296-1050036657417355264,,,,,,,,,,,
632578958264631296,1777451354000,1050036657417355264,RJ47GA5830,508000,1777451862000,1777451354000-632578958264631296-1050036657417355264,,,,,,,,,,,
632578958264631296,1777466970000,1050036776183267328,RJ47GA5832,545000,1777467515000,1777466970000-632578958264631296-1050036776183267328,,,,,,,,,,,
632578958264631296,1777450136000,1050036776183267328,RJ47GA5832,5271000,1777455407000,1777450136000-632578958264631296-1050036776183267328,,,,,,,,,,,
632578958264631296,1777467000000,1050036836505747456,RJ47GA6288,11977000,1777478977000,1777467000000-632578958264631296-1050036836505747456,,,,,,,,,,,
632578958264631296,1777483974000,1050036904705130496,RJ47GA6244,480000,1777484454000,1777483974000-632578958264631296-1050036904705130496,,,,,,,,,,,
632578958264631296,1777474821000,1050036987500691456,RJ47GA6281,262000,1777475083000,1777474821000-632578958264631296-1050036987500691456,,,,,,,,,,,
632578958264631296,1777473205000,1050036987500691456,RJ47GA6281,213000,1777473418000,1777473205000-632578958264631296-1050036987500691456,,,,,,,,,,,
632578958264631296,1777468784000,1050036987500691456,RJ47GA6281,1760000,1777470544000,1777468784000-632578958264631296-1050036987500691456,,,,,,,,,,,
632578958264631296,1777478534000,1050037109068398592,RJ47GA6246,3229000,1777481763000,1777478534000-632578958264631296-1050037109068398592,,,,,,,,,,,
632578958264631296,1777464480000,1050037109068398592,RJ47GA6246,11166000,1777475646000,1777464480000-632578958264631296-1050037109068398592,,,,,,,,,,,
632578958264631296,1777463217000,1050037109068398592,RJ47GA6246,536000,1777463753000,1777463217000-632578958264631296-1050037109068398592,,,,,,,,,,,
632578958264631296,1777482424000,1050037336936546304,Rj47GA5922,305000,1777482729000,1777482424000-632578958264631296-1050037336936546304,,,,,,,,,,,
632578958264631296,1777479845000,1050037336936546304,Rj47GA5922,621000,1777480466000,1777479845000-632578958264631296-1050037336936546304,,,,,,,,,,,
632578958264631296,1777472331000,1050037336936546304,Rj47GA5922,1439000,1777473770000,1777472331000-632578958264631296-1050037336936546304,,,,,,,,,,,
632578958264631296,1777464805000,1050037336936546304,Rj47GA5922,214000,1777465019000,1777464805000-632578958264631296-1050037336936546304,,,,,,,,,,,
632578958264631296,1777470803000,1050037424450699264,RJ47GA5931,379000,1777471182000,1777470803000-632578958264631296-1050037424450699264,,,,,,,,,,,
632578958264631296,1777465497000,1050037424450699264,RJ47GA5931,239000,1777465736000,1777465497000-632578958264631296-1050037424450699264,,,,,,,,,,,
632578958264631296,1777447051000,1050037537222950912,RJ47GA5924,4789000,1777451840000,1777447051000-632578958264631296-1050037537222950912,,,,,,,,,,,
632578958264631296,1777460366000,1050037649940676608,RJ47GA6280,991000,1777461357000,1777460366000-632578958264631296-1050037649940676608,,,,,,,,,,,
632578958264631296,1777469306000,1050441880044568576,RJ47GA3669,6286000,1777475592000,1777469306000-632578958264631296-1050441880044568576,,,,,,,,,,,
632578958264631296,1777444885000,1050441880044568576,RJ47GA3669,3203000,1777448088000,1777444885000-632578958264631296-1050441880044568576,,,,,,,,,,,
632578958264631296,1777442628000,1050441880044568576,RJ47GA3669,2252000,1777444880000,1777442628000-632578958264631296-1050441880044568576,,,,,,,,,,,
632578958264631296,1777481074000,1050766698002513920,RJ47GA3882,494000,1777481568000,1777481074000-632578958264631296-1050766698002513920,,,,,,,,,,,
632578958264631296,1777473636000,1050766698002513920,RJ47GA3882,1645000,1777475281000,1777473636000-632578958264631296-1050766698002513920,,,,,,,,,,,
632578958264631296,1777482893000,1050781532765028352,RJ47GA2630,111000,1777483004000,1777482893000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777481237000,1050781532765028352,RJ47GA2630,183000,1777481420000,1777481237000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777480886000,1050781532765028352,RJ47GA2630,257000,1777481143000,1777480886000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777480575000,1050781532765028352,RJ47GA2630,207000,1777480782000,1777480575000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777476539000,1050781532765028352,RJ47GA2630,345000,1777476884000,1777476539000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777474804000,1050781532765028352,RJ47GA2630,538000,1777475342000,1777474804000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777474352000,1050781532765028352,RJ47GA2630,409000,1777474761000,1777474352000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777473816000,1050781532765028352,RJ47GA2630,111000,1777473927000,1777473816000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777472811000,1050781532765028352,RJ47GA2630,258000,1777473069000,1777472811000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777460017000,1050781532765028352,RJ47GA2630,166000,1777460183000,1777460017000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777458341000,1050781532765028352,RJ47GA2630,226000,1777458567000,1777458341000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777457712000,1050781532765028352,RJ47GA2630,127000,1777457839000,1777457712000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777454595000,1050781532765028352,RJ47GA2630,470000,1777455065000,1777454595000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777450657000,1050781532765028352,RJ47GA2630,886000,1777451543000,1777450657000-632578958264631296-1050781532765028352,,,,,,,,,,,
632578958264631296,1777480728000,1061350711461150720,RJ47GA4012,2102000,1777482830000,1777480728000-632578958264631296-1061350711461150720,,,,,,,,,,,
632578958264631296,1777468340000,1061350711461150720,RJ47GA4012,415000,1777468755000,1777468340000-632578958264631296-1061350711461150720,,,,,,,,,,,
632578958264631296,1777441424000,1061350711461150720,RJ47GA4012,6229000,1777447653000,1777441424000-632578958264631296-1061350711461150720,,,,,,,,,,,
632578958264631296,1777460575000,1061351650800697344,RJ47GA3508,6269000,1777466844000,1777460575000-632578958264631296-1061351650800697344,,,,,,,,,,,
632578958264631296,1777446962000,1061351650800697344,RJ47GA3508,6645000,1777453607000,1777446962000-632578958264631296-1061351650800697344,,,,,,,,,,,
632578958264631296,1777477165000,1061980520671346688,RJ47GA3390,2182000,1777479347000,1777477165000-632578958264631296-1061980520671346688,,,,,,,,,,,
632578958264631296,1777463708000,1061980520671346688,RJ47GA3390,11735000,1777475443000,1777463708000-632578958264631296-1061980520671346688,,,,,,,,,,,
632578958264631296,1777472878000,1062738070563979264,RJ47GA3845,559000,1777473437000,1777472878000-632578958264631296-1062738070563979264,,,,,,,,,,,
632578958264631296,1777467552000,1062738070563979264,RJ47GA3845,143000,1777467695000,1777467552000-632578958264631296-1062738070563979264,,,,,,,,,,,
632578958264631296,1777466295000,1062738070563979264,RJ47GA3845,318000,1777466613000,1777466295000-632578958264631296-1062738070563979264,,,,,,,,,,,
632578958264631296,1777458438000,1062738572429230080,RJ47GA5313,166000,1777458604000,1777458438000-632578958264631296-1062738572429230080,,,,,,,,,,,
632578958264631296,1777470731000,1064532839803912192,RJ47GA3903,6502000,1777477233000,1777470731000-632578958264631296-1064532839803912192,,,,,,,,,,,
632578958264631296,1777472344000,1065304732634972160,RJ47GA4006,3798000,1777476142000,1777472344000-632578958264631296-1065304732634972160,,,,,,,,,,,
632578958264631296,1777453809000,1065321017443876864,RJ47GA2745,232000,1777454041000,1777453809000-632578958264631296-1065321017443876864,,,,,,,,,,,
632578958264631296,1777452155000,1067763553357791232,RJ47GA6214,321000,1777452476000,1777452155000-632578958264631296-1067763553357791232,,,,,,,,,,,
632578958264631296,1777450623000,1067763553357791232,RJ47GA6214,1008000,1777451631000,1777450623000-632578958264631296-1067763553357791232,,,,,,,,,,,
632578958264631296,1777461970000,1067763772824748032,RJ47GA6232,383000,1777462353000,1777461970000-632578958264631296-1067763772824748032,,,,,,,,,,,
632578958264631296,1777433941000,1067763903368265728,RJ47GA6239,12277000,1777446218000,1777433941000-632578958264631296-1067763903368265728,,,,,,,,,,,
632578958264631296,1777484928000,1067764585097854976,RJ47GA6231,12523000,1777497451000,1777484928000-632578958264631296-1067764585097854976,,,,,,,,,,,
632578958264631296,1777469528000,1067764585097854976,RJ47GA6231,7291000,1777476819000,1777469528000-632578958264631296-1067764585097854976,,,,,,,,,,,
632578958264631296,1777468872000,1067764585097854976,RJ47GA6231,175000,1777469047000,1777468872000-632578958264631296-1067764585097854976,,,,,,,,,,,
632578958264631296,1777464761000,1067764585097854976,RJ47GA6231,289000,1777465050000,1777464761000-632578958264631296-1067764585097854976,,,,,,,,,,,
632578958264631296,1777477204000,1067764901566480384,RJ47GA6308,199000,1777477403000,1777477204000-632578958264631296-1067764901566480384,,,,,,,,,,,
632578958264631296,1777455979000,1067764901566480384,RJ47GA6308,455000,1777456434000,1777455979000-632578958264631296-1067764901566480384,,,,,,,,,,,
632578958264631296,1777458441000,1067764977248501760,RJ47GA5835,3953000,1777462394000,1777458441000-632578958264631296-1067764977248501760,,,,,,,,,,,
632578958264631296,1777461431000,1067765061260410880,RJ47GA6230,292000,1777461723000,1777461431000-632578958264631296-1067765061260410880,,,,,,,,,,,
632578958264631296,1777453646000,1067765061260410880,RJ47GA6230,195000,1777453841000,1777453646000-632578958264631296-1067765061260410880,,,,,,,,,,,
632578958264631296,1777468166000,1067765189559975936,RJ47GA6285,385000,1777468551000,1777468166000-632578958264631296-1067765189559975936,,,,,,,,,,,
632578958264631296,1777445829000,1067765189559975936,RJ47GA6285,289000,1777446118000,1777445829000-632578958264631296-1067765189559975936,,,,,,,,,,,
632578958264631296,1777465646000,1067765247101632512,RJ47GA6282,2805000,1777468451000,1777465646000-632578958264631296-1067765247101632512,,,,,,,,,,,
632578958264631296,1777459879000,1067765247101632512,RJ47GA6282,4690000,1777464569000,1777459879000-632578958264631296-1067765247101632512,,,,,,,,,,,
632578958264631296,1777447105000,1067765247101632512,RJ47GA6282,3630000,1777450735000,1777447105000-632578958264631296-1067765247101632512,,,,,,,,,,,
632578958264631296,1777446864000,1067765247101632512,RJ47GA6282,240000,1777447104000,1777446864000-632578958264631296-1067765247101632512,,,,,,,,,,,
632578958264631296,1777479186000,1067765309810671616,RJ47GA6287,6265000,1777485451000,1777479186000-632578958264631296-1067765309810671616,,,,,,,,,,,
632578958264631296,1777478534000,1067765309810671616,RJ47GA6287,268000,1777478802000,1777478534000-632578958264631296-1067765309810671616,,,,,,,,,,,
632578958264631296,1777462561000,1067765309810671616,RJ47GA6287,199000,1777462760000,1777462561000-632578958264631296-1067765309810671616,,,,,,,,,,,
632578958264631296,1777482392000,1067767710965825536,RJ47GA6291,2399000,1777484791000,1777482392000-632578958264631296-1067767710965825536,,,,,,,,,,,
632578958264631296,1777473933000,1067767710965825536,RJ47GA6291,385000,1777474318000,1777473933000-632578958264631296-1067767710965825536,,,,,,,,,,,
632578958264631296,1777462078000,1067767771279917056,RJ47GA6234,197000,1777462275000,1777462078000-632578958264631296-1067767771279917056,,,,,,,,,,,
632578958264631296,1777445390000,1067767771279917056,RJ47GA6234,7060000,1777452450000,1777445390000-632578958264631296-1067767771279917056,,,,,,,,,,,
632578958264631296,1777453858000,1067771070980816896,RJ47GA3902,413000,1777454271000,1777453858000-632578958264631296-1067771070980816896,,,,,,,,,,,
632578958264631296,1777483760000,1067772524470730752,RJ47GA6418,411000,1777484171000,1777483760000-632578958264631296-1067772524470730752,,,,,,,,,,,
632578958264631296,1777480071000,1067772524470730752,RJ47GA6418,411000,1777480482000,1777480071000-632578958264631296-1067772524470730752,,,,,,,,,,,
632578958264631296,1777483149000,1067774753596506112,RJ47GA6417,290000,1777483439000,1777483149000-632578958264631296-1067774753596506112,,,,,,,,,,,
632578958264631296,1777478770000,1067774753596506112,RJ47GA6417,503000,1777479273000,1777478770000-632578958264631296-1067774753596506112,,,,,,,,,,,
632578958264631296,1777464168000,1067774958987378688,RJ47GA6419,10552000,1777474720000,1777464168000-632578958264631296-1067774958987378688,,,,,,,,,,,
632578958264631296,1777457524000,1067774958987378688,RJ47GA6419,2688000,1777460212000,1777457524000-632578958264631296-1067774958987378688,,,,,,,,,,,
632578958264631296,1777449175000,1067774958987378688,RJ47GA6419,8345000,1777457520000,1777449175000-632578958264631296-1067774958987378688,,,,,,,,,,,
632578958264631296,1777482418000,1067775063052255232,RJ47GA3725,174000,1777482592000,1777482418000-632578958264631296-1067775063052255232,,,,,,,,,,,
632578958264631296,1777477583000,1067775063052255232,RJ47GA3725,4754000,1777482337000,1777477583000-632578958264631296-1067775063052255232,,,,,,,,,,,
632578958264631296,1777454548000,1067775063052255232,RJ47GA3725,5355000,1777459903000,1777454548000-632578958264631296-1067775063052255232,,,,,,,,,,,
632578958264631296,1777463716000,1067775149379420160,RJ14GN1580,4324000,1777468040000,1777463716000-632578958264631296-1067775149379420160,,,,,,,,,,,
632578958264631296,1777448020000,1067775149379420160,RJ14GN1580,1866000,1777449886000,1777448020000-632578958264631296-1067775149379420160,,,,,,,,,,,
632578958264631296,1777446483000,1067775149379420160,RJ14GN1580,1533000,1777448016000,1777446483000-632578958264631296-1067775149379420160,,,,,,,,,,,
632578958264631296,1777456451000,1067775256489361408,RJ47GA4861,1032000,1777457483000,1777456451000-632578958264631296-1067775256489361408,,,,,,,,,,,
632578958264631296,1777471660000,1067775323560476672,RJ14GP9558,5706000,1777477366000,1777471660000-632578958264631296-1067775323560476672,,,,,,,,,,,
632578958264631296,1777462254000,1067775323560476672,RJ14GP9558,3837000,1777466091000,1777462254000-632578958264631296-1067775323560476672,,,,,,,,,,,
632578958264631296,1777463964000,1067775916656033792,RJ14GP9559,649000,1777464613000,1777463964000-632578958264631296-1067775916656033792,,,,,,,,,,,
632578958264631296,1777460847000,1067775916656033792,RJ14GP9559,170000,1777461017000,1777460847000-632578958264631296-1067775916656033792,,,,,,,,,,,
632578958264631296,1777455222000,1067775916656033792,RJ14GP9559,582000,1777455804000,1777455222000-632578958264631296-1067775916656033792,,,,,,,,,,,
632578958264631296,1777450579000,1067775916656033792,RJ14GP9559,582000,1777451161000,1777450579000-632578958264631296-1067775916656033792,,,,,,,,,,,
632578958264631296,1777477105000,1067776196789403648,RJ47GA6412,542000,1777477647000,1777477105000-632578958264631296-1067776196789403648,,,,,,,,,,,
632578958264631296,1777448675000,1067776196789403648,RJ47GA6412,7421000,1777456096000,1777448675000-632578958264631296-1067776196789403648,,,,,,,,,,,
632578958264631296,1777459640000,1067776270814674944,RJ47GA6416,395000,1777460035000,1777459640000-632578958264631296-1067776270814674944,,,,,,,,,,,
632578958264631296,1777455992000,1067776270814674944,RJ47GA6416,132000,1777456124000,1777455992000-632578958264631296-1067776270814674944,,,,,,,,,,,
632578958264631296,1777452699000,1067776270814674944,RJ47GA6416,416000,1777453115000,1777452699000-632578958264631296-1067776270814674944,,,,,,,,,,,
632578958264631296,1777473985000,1068875501654769664,RJ47GA3881,1164000,1777475149000,1777473985000-632578958264631296-1068875501654769664,,,,,,,,,,,
632578958264631296,1777451963000,1068875501654769664,RJ47GA3881,300000,1777452263000,1777451963000-632578958264631296-1068875501654769664,,,,,,,,,,,
632578958264631296,1777471540000,1070334753032372224,RJ47GA4000,140000,1777471680000,1777471540000-632578958264631296-1070334753032372224,,,,,,,,['1096406669480427549'],,,
632578958264631296,1777458559000,1070370579279773696,RJ47GA3736,11828000,1777470387000,1777458559000-632578958264631296-1070370579279773696,,,,,,,,,,,
632578958264631296,1777479536000,1071019405950844928,RJ47GA4010,5420000,1777484956000,1777479536000-632578958264631296-1071019405950844928,,,,,,,,,,,
632578958264631296,1777474271000,1071019405950844928,RJ47GA4010,2969000,1777477240000,1777474271000-632578958264631296-1071019405950844928,,,,,,,,,,,
632578958264631296,1777458393000,1071019405950844928,RJ47GA4010,4562000,1777462955000,1777458393000-632578958264631296-1071019405950844928,,,,,,,,,,,
632578958264631296,1777458465000,1071457116943810560,RJ47GA5618,1013000,1777459478000,1777458465000-632578958264631296-1071457116943810560,,,,,,,,,,,
632578958264631296,1777465058000,1071826388769570816,RJ47GA5528,187000,1777465245000,1777465058000-632578958264631296-1071826388769570816,,,,,,,,,,,
632578958264631296,1777464619000,1071826388769570816,RJ47GA5528,231000,1777464850000,1777464619000-632578958264631296-1071826388769570816,,,,,,,,,,,
632578958264631296,1777458178000,1071826388769570816,RJ47GA5528,835000,1777459013000,1777458178000-632578958264631296-1071826388769570816,,,,,,,,,,,
632578958264631296,1777453730000,1071826388769570816,RJ47GA5528,283000,1777454013000,1777453730000-632578958264631296-1071826388769570816,,,,,,,,,,,
632578958264631296,1777472846000,1072872003913908224,RJ47GA2729,495000,1777473341000,1777472846000-632578958264631296-1072872003913908224,,,,,,,,,,,
632578958264631296,1777482529000,1073201833905750016,RJ47GA5838,576000,1777483105000,1777482529000-632578958264631296-1073201833905750016,,,,,,,,,,,
632578958264631296,1777480310000,1073201833905750016,RJ47GA5838,106000,1777480416000,1777480310000-632578958264631296-1073201833905750016,,,,,,,,,,,
632578958264631296,1777468630000,1073201833905750016,RJ47GA5838,9194000,1777477824000,1777468630000-632578958264631296-1073201833905750016,,,,,,,,,,,
632578958264631296,1777436277000,1073201833905750016,RJ47GA5838,13619000,1777449896000,1777436277000-632578958264631296-1073201833905750016,,,,,,,,,,,
632578958264631296,1777454044000,1073277847704961024,RJ47GA3542,14126000,1777468170000,1777454044000-632578958264631296-1073277847704961024,,,,,,,,,,,
632578958264631296,1777445248000,1073277847704961024,RJ47GA3542,6344000,1777451592000,1777445248000-632578958264631296-1073277847704961024,,,,,,,,,,,
632578958264631296,1777461787000,1073278104413143040,RJ47GA3367,119000,1777461906000,1777461787000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777461570000,1073278104413143040,RJ47GA3367,188000,1777461758000,1777461570000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777459250000,1073278104413143040,RJ47GA3367,360000,1777459610000,1777459250000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777458691000,1073278104413143040,RJ47GA3367,312000,1777459003000,1777458691000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777457358000,1073278104413143040,RJ47GA3367,1245000,1777458603000,1777457358000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777454655000,1073278104413143040,RJ47GA3367,361000,1777455016000,1777454655000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777454438000,1073278104413143040,RJ47GA3367,209000,1777454647000,1777454438000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777454227000,1073278104413143040,RJ47GA3367,186000,1777454413000,1777454227000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777453348000,1073278104413143040,RJ47GA3367,429000,1777453777000,1777453348000-632578958264631296-1073278104413143040,,,,,,,,,,,
632578958264631296,1777469186000,1073663431535493120,RJ47GA5728,13186000,1777482372000,1777469186000-632578958264631296-1073663431535493120,,,,,,,,,,,
632578958264631296,1777461936000,1073663431535493120,RJ47GA5728,7057000,1777468993000,1777461936000-632578958264631296-1073663431535493120,,,,,,,,,,,
632578958264631296,1777460793000,1073663431535493120,RJ47GA5728,1104000,1777461897000,1777460793000-632578958264631296-1073663431535493120,,,,,,,,,,,
632578958264631296,1777455288000,1073663431535493120,RJ47GA5728,3681000,1777458969000,1777455288000-632578958264631296-1073663431535493120,,,,,,,,,,,
632578958264631296,1777447747000,1073663431535493120,RJ47GA5728,186000,1777447933000,1777447747000-632578958264631296-1073663431535493120,,,,,,,,,,,
632578958264631296,1777483737000,1073663863301341184,RJ47GA3284,4766000,1777488503000,1777483737000-632578958264631296-1073663863301341184,,,,,,,,,,,
632578958264631296,1777473090000,1073663863301341184,RJ47GA3284,9930000,1777483020000,1777473090000-632578958264631296-1073663863301341184,,,,,,,,,,,
632578958264631296,1777458216000,1073663863301341184,RJ47GA3284,6647000,1777464863000,1777458216000-632578958264631296-1073663863301341184,,,,,,,,,,,
632578958264631296,1777482354000,1073966174624022528,RJ47GA6471,695000,1777483049000,1777482354000-632578958264631296-1073966174624022528,,,,,,,,,,,
632578958264631296,1777479700000,1073966174624022528,RJ47GA6471,363000,1777480063000,1777479700000-632578958264631296-1073966174624022528,,,,,,,,,,,
632578958264631296,1777479211000,1073966174624022528,RJ47GA6471,442000,1777479653000,1777479211000-632578958264631296-1073966174624022528,,,,,,,,,,,
632578958264631296,1777465737000,1073966174624022528,RJ47GA6471,740000,1777466477000,1777465737000-632578958264631296-1073966174624022528,,,,,,,,,,,
632578958264631296,1777485043000,1073994678560358400,RJ47GA5628,346000,1777485389000,1777485043000-632578958264631296-1073994678560358400,,,,,,,,,,,
632578958264631296,1777479307000,1073994678560358400,RJ47GA5628,770000,1777480077000,1777479307000-632578958264631296-1073994678560358400,,,,,,,,,,,
632578958264631296,1777467568000,1073994678560358400,RJ47GA5628,169000,1777467737000,1777467568000-632578958264631296-1073994678560358400,,,,,,,,,,,
632578958264631296,1777448336000,1073994678560358400,RJ47GA5628,7584000,1777455920000,1777448336000-632578958264631296-1073994678560358400,,,,,,,,,,,
632578958264631296,1777473195000,1074385452921782272,RJ47GA5841,158000,1777473353000,1777473195000-632578958264631296-1074385452921782272,,,,,,,,,,,
632578958264631296,1777469396000,1074385452921782272,RJ47GA5841,3785000,1777473181000,1777469396000-632578958264631296-1074385452921782272,,,,,,,,,,,
632578958264631296,1777464615000,1074385452921782272,RJ47GA5841,2254000,1777466869000,1777464615000-632578958264631296-1074385452921782272,,,,,,,,,,,
