vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids
721681186253963264,1784010310000-642689989225816064-721681186253963264,1784010310000,1784010691000,1,8.132,1.985,4.096725440806045,642689989225816064,1784010310000,721681186253963264,MP09AW1985,381000,1784010691000,5.240130218067909,8.132,1.984897809874208,4.09693635588996,,1.1091702613145467,1784010310000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
1294623527814561792,1784049286000-642689989225816064-1294623527814561792,1784049286000,1784050472000,1,8.124,0.706,11.507082152974506,642689989225816064,1784049286000,1294623527814561792,GJ18AZ6284,1186000,1784050472000,1.8626130245955297,8.124,0.7055352365892158,11.514662314066735,8.0,0.7055352365892158,1784049286000-642689989225816064-1294623527814561792,0.0,,
739922158402142208,1784035684000-642689989225816064-739922158402142208,1784035684000,1784037815000,1,8.083,3.548,2.278184892897407,642689989225816064,1784035684000,739922158402142208,MP13P8145,2131000,1784037815000,9.365858806473428,8.083,3.5476737903308435,2.2783943726816576,,3.5476737903308435,1784035684000-642689989225816064-739922158402142208,0.5,,
1265709242568933376,1783993422000-642689989225816064-1265709242568933376,1783993422000,1783994463000,1,8.066,0.545,14.8,642689989225816064,1783993422000,1265709242568933376,GJ18AZ6139,1041000,1783994463000,1.4383093303639194,8.066,0.5448141402893634,14.805048921299953,8.0,0.4714175263169833,1783993422000-642689989225816064-1265709242568933376,0.0,,
721681186253963264,1784012989000-642689989225816064-721681186253963264,1784012989000,1784013367000,1,8.004,1.99,4.022110552763819,642689989225816064,1784012989000,721681186253963264,MP09AW1985,378000,1784013367000,5.253306260108225,8.004,1.989888734889479,4.022335450049448,,0.9653627739733222,1784012989000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
718791267030401024,1784008302000-642689989225816064-718791267030401024,1784008302000,1784010382000,1,7.953,1.618,4.915327564894932,642689989225816064,1784008302000,718791267030401024,MP04PA3840,2080000,1784010382000,4.272235775808443,7.953,1.6182711272001675,4.914504044671296,,1.6182711272001675,1784008302000-642689989225816064-718791267030401024,0.0,,
721681186253963264,1783993870000-642689989225816064-721681186253963264,1783993870000,1783994280000,1,7.946,2.459,3.2313948759658397,642689989225816064,1783993870000,721681186253963264,MP09AW1985,410000,1783994280000,6.493002109495596,7.946,2.459470496021059,3.2307767110258365,,2.1017697839173817,1783993870000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
1265709242568933376,1784044427000-642689989225816064-1265709242568933376,1784044427000,1784045979000,1,7.823,0.55,14.223636363636363,642689989225816064,1784044427000,1265709242568933376,GJ18AZ6139,1552000,1784045979000,1.451623631167814,7.823,0.5498574360484143,14.227324188285042,8.0,0.5498574360484143,1784044427000-642689989225816064-1265709242568933376,0.0,,
1294623527814561792,1784022936000-642689989225816064-1294623527814561792,1784022936000,1784024555000,1,7.805,0.942,8.28556263269639,642689989225816064,1784022936000,1294623527814561792,GJ18AZ6284,1619000,1784024555000,2.4878951599070467,7.805,0.9423845302678207,8.282181794497264,8.0,0.9423845302678205,1784022936000-642689989225816064-1294623527814561792,0.0,,
718791267030401024,1784013443000-642689989225816064-718791267030401024,1784013443000,1784015072000,1,7.768,2.224,3.492805755395683,642689989225816064,1784013443000,718791267030401024,MP04PA3840,1629000,1784015072000,5.871981856420785,7.768,2.2242355516745396,3.4924358592109446,,2.2242355516745396,1784013443000-642689989225816064-718791267030401024,0.0,,
