vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536014744312348672,1783325800000-632578958264631296-1536014744312348672,1783325800000,1783338389000,1,152.073,43.207,3.519638021616868,632578958264631296,1783325800000,1536014744312348672,RJ47GA8940,12589000,1783338389000,114.0670388192814,3.3000000000000114,43.20721167397022,,43.20721167397022,1783325800000-632578958264631296-1536014744312348672,3.5196207787602956,152.073,,,,
1462138758710165504,1783296581000-632578958264631296-1462138758710165504,1783296581000,1783311042000,1,151.367,48.682,3.109301179080563,632578958264631296,1783296581000,1462138758710165504,RJ14GQ0822,14461000,1783311042000,128.52098083925003,4.0,48.682189711837125,157.89999999999418,48.682189711837125,1783296581000-632578958264631296-1462138758710165504,3.1092890623035174,151.367,,,,
943458912718290944,1783298197000-632578958264631296-943458912718290944,1783298197000,1783310824000,1,151.36,41.392,3.656745264785466,632578958264631296,1783298197000,943458912718290944,RJ14GP9556,12627000,1783310824000,109.27529700140543,3.449999999999818,41.39215795507781,157.89999999999418,41.39215795507781,1783298197000-632578958264631296-943458912718290944,3.6567313104155716,151.36,,,,
1070334753032372224,1783333516000-632578958264631296-1070334753032372224,1783333516000,1783345675000,1,151.233,51.961,2.9105098054309964,632578958264631296,1783333516000,1070334753032372224,RJ47GA4000,12159000,1783345675000,137.1782245081656,3.349999999998545,51.961448677335454,153.875,51.961448677335454,1783333516000-632578958264631296-1070334753032372224,2.9104846737262893,151.233,['1096406669480427549'],,,
1126868873732161536,1783294648000-632578958264631296-1126868873732161536,1783294648000,1783308895000,1,150.317,48.556,3.0957451190378125,632578958264631296,1783294648000,1126868873732161536,RJ47GA3825,14247000,1783308895000,128.18839635482232,0.0,48.556210740462994,164.25,48.556210740462994,1783294648000-632578958264631296-1126868873732161536,3.095731683089048,150.317,,,,
1152269748554170368,1783294298000-632578958264631296-1152269748554170368,1783294298000,1783308742000,1,150.134,41.227,3.6416426128508017,632578958264631296,1783294298000,1152269748554170368,RJ14GQ0814,14444000,1783308742000,108.83943859655346,3.949999999999818,41.22706007445207,155.10000000000582,41.22706007445207,1783294298000-632578958264631296-1152269748554170368,3.6416373063922713,150.134,,,,
1479440816106635264,1783315354000-632578958264631296-1479440816106635264,1783315354000,1783328652000,1,149.439,46.0,3.2486739130434783,632578958264631296,1783315354000,1479440816106635264,NL01AK3099,13298000,1783328652000,121.44000000000001,3.650000000000091,46.0,157.75,46.0,1783315354000-632578958264631296-1479440816106635264,3.2486739130434783,149.439,,,,
1083726887294861312,1783347674000-632578958264631296-1083726887294861312,1783347674000,1783359824000,1,148.783,30.749,4.838628898500764,632578958264631296,1783347674000,1083726887294861312,RJ47GA6339,12150000,1783359824000,81.1763584490165,3.300000000000182,30.748620624627463,157.29999999998836,30.748620624627463,1783347674000-632578958264631296-1083726887294861312,4.838688597329643,148.783,,,,
1050024168621342720,1783319810000-632578958264631296-1050024168621342720,1783319810000,1783331816000,1,148.644,98.284,1.5123926580114768,632578958264631296,1783319810000,1050024168621342720,RJ47GA6477,12006000,1783331816000,259.4704456848885,0.0,98.28425972912443,157.39999999999418,98.28425972912443,1783319810000-632578958264631296-1050024168621342720,1.5123886613143258,148.644,,,,
1536014603211767808,1783339664000-632578958264631296-1536014603211767808,1783339664000,1783351245000,1,148.597,33.374,4.452477976868221,632578958264631296,1783339664000,1536014603211767808,NL01AK9193,11581000,1783351245000,88.10829144930547,3.1499999999999773,33.374352821706616,151.42499999999927,33.374352821706616,1783339664000-632578958264631296-1536014603211767808,4.45243090686549,148.597,,,,
