vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1268893955106275328,1773601375000-649034868264558592-1268893955106275328,1773601375000,1773621307000,1,330.379,106.603,3.099152931906232,649034868264558592,1773601375000,1268893955106275328,MP09DE0999,19932000,1773621307000,330.379,5.482222222222845,106.60346076244886,3.099139536719208,324.28000000002794,106.60346076244886,1773601375000-649034868264558592-1268893955106275328,
933044705925529600,1773624695000-649034868264558592-933044705925529600,1773624695000,1773645594000,1,315.621,91.482,3.4500885420082636,649034868264558592,1773624695000,933044705925529600,MP07P5550,20899000,1773645594000,315.621,0.0,91.48185536163666,3.450093996807558,291.75,91.48185536163666,1773624695000-649034868264558592-933044705925529600,
1334833384924381184,1773603812000-649034868264558592-1334833384924381184,1773603812000,1773626095000,3,315.413,77.61699999999999,4.063710269657421,649034868264558592,1773603812000,1334833384924381184,MP09DT9990,22283000,1773626095000,315.459,6.149999999999636,77.66766168746054,4.061651827106969,328.6049999999814,77.66766168746052,1773603812000-649034868264558592-1334833384924381184,
1220369221305761792,1773658562000-649034868264558592-1220369221305761792,1773658562000,1773684413000,1,309.553,107.813,2.8712029161603887,649034868264558592,1773658562000,1220369221305761792,MP09ZY9990,25851000,1773684413000,309.553,7.132222222222481,107.81260673518213,2.871213389361307,307.20000000006985,107.81260673518214,1773658562000-649034868264558592-1220369221305761792,
1334833185816576000,1773628172000-649034868264558592-1334833185816576000,1773628172000,1773649738000,1,309.479,91.12,3.3963893766461806,649034868264558592,1773628172000,1334833185816576000,MP09DS0999,21566000,1773649738000,309.479,5.949999999998909,91.11999999999534,3.396389376646354,320.3100000000559,91.11999999999534,1773628172000-649034868264558592-1334833185816576000,
1268893877926887424,1773657672000-649034868264558592-1268893877926887424,1773657672000,1773684176000,2,309.121,110.911,2.787108582557185,649034868264558592,1773657672000,1268893877926887424,MP09DH0009,26504000,1773684176000,309.142,7.329166666666424,110.91587099138583,2.787175516333539,304.44000000006054,110.91587099138583,1773657672000-649034868264558592-1268893877926887424,
687681844035977216,1773602567000-649034868264558592-687681844035977216,1773602567000,1773625907000,1,296.793,92.899,3.1947921936726984,649034868264558592,1773602567000,687681844035977216,MP30P6660,23340000,1773625907000,296.793,0.0,92.89903245896095,3.1947910774109647,293.54447327996604,92.89903245896095,1773602567000-649034868264558592-687681844035977216,
1268894298644938752,1773602814000-649034868264558592-1268894298644938752,1773602814000,1773618536000,1,273.363,69.893,3.9111642081467384,649034868264558592,1773602814000,1268894298644938752,MP09DB9990,15722000,1773618536000,273.363,4.350000000000364,69.89335237710571,3.91114448946568,292.8500000000349,69.89335237710571,1773602814000-649034868264558592-1268894298644938752,
1334832669606805504,1773616475000-649034868264558592-1334832669606805504,1773616475000,1773638550000,1,265.564,100.49,2.6426908150064685,649034868264558592,1773616475000,1334832669606805504,MP09AH9990,22075000,1773638550000,265.564,6.082777777777665,100.48975986977449,2.6426971299776874,260.38000000000466,100.48975986977449,1773616475000-649034868264558592-1334832669606805504,
1268894231850647552,1773609602000-649034868264558592-1268894231850647552,1773609602000,1773628242000,2,262.641,72.01599999999999,3.6469812263941352,649034868264558592,1773609602000,1268894231850647552,MP09DA9990,18640000,1773628242000,262.685,5.099999999999909,71.97111665303758,3.6498669496315674,280.5649999999441,71.97111665303758,1773609602000-649034868264558592-1268894231850647552,
1268893955106275328,1773675375000-649034868264558592-1268893955106275328,1773675375000,1773692250000,1,258.0,99.049,2.6047713757837028,649034868264558592,1773675375000,1268893955106275328,MP09DE0999,16875000,1773692250000,258.0,4.631944444443434,99.04912246270979,2.604768155287114,253.52000000001863,99.04912246270979,1773675375000-649034868264558592-1268893955106275328,
930508235230674944,1773652144000-649034868264558592-930508235230674944,1773652144000,1773671806000,1,257.578,81.908,3.1447233481467007,649034868264558592,1773652144000,930508235230674944,MP07P7770,19662000,1773671806000,257.578,0.0,81.90782769466686,3.1447299635413386,263.80000000004657,81.90782769466686,1773652144000-649034868264558592-930508235230674944,
1334832669606805504,1773600778000-649034868264558592-1334832669606805504,1773600778000,1773616472000,1,256.536,92.567,2.7713548024674024,649034868264558592,1773600778000,1334832669606805504,MP09AH9990,15694000,1773616472000,256.536,4.322222222222081,92.5674593633135,2.771341049700137,251.60000000000582,92.5674593633135,1773600778000-649034868264558592-1334832669606805504,
1518565483060658176,1773644710000-649034868264558592-1518565483060658176,1773644710000,1773671075000,1,248.917,102.263,2.4340866197940603,649034868264558592,1773644710000,1518565483060658176,MP09BK9000,26365000,1773671075000,248.917,7.274999999999977,102.26339027466622,2.4340773304252985,245.7400000000016,102.26339027466622,1773644710000-649034868264558592-1518565483060658176,
1186996414987632640,1773651018000-649034868264558592-1186996414987632640,1773651018000,1773673424000,2,228.874,88.93900000000001,2.573381756035035,649034868264558592,1773651018000,1186996414987632640,MP09ZS0009,22406000,1773673424000,228.881,6.180833333332885,88.95582066667669,2.5729738457209246,229.44000000006054,88.95582066667669,1773651018000-649034868264558592-1186996414987632640,
1140330395766620160,1773620568000-649034868264558592-1140330395766620160,1773620568000,1773637493000,2,219.817,68.92,3.18945153801509,649034868264558592,1773620568000,1140330395766620160,MP09DD0666,16925000,1773637493000,219.839,4.646388888890215,68.93001218011784,3.1893074300574447,216.95999999996275,68.93001218011784,1773620568000-649034868264558592-1140330395766620160,
