vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
927153603469115392,1782552902000-632578958264631296-927153603469115392,1782552902000,1782566693000,1,155.587,56.437,2.756826195580913,632578958264631296,1782552902000,927153603469115392,RJ47GA3885,,13791000,1782566693000,148.9936799999373,3.7999999999992724,56.43699999997625,2.756826195582073,157.625,56.43699999997625,1782552902000-632578958264631296-927153603469115392,155.587,,,,
1050024168621342720,1782559486000-632578958264631296-1050024168621342720,1782559486000,1782572626000,1,155.348,28.582,5.4351689874746345,632578958264631296,1782559486000,1050024168621342720,RJ47GA6477,,13140000,1782572626000,75.45634437384349,0.0,28.581948626455866,5.435178756713867,163.09999999997672,0.001,1782559486000-632578958264631296-1050024168621342720,155.348,,,,
1067765061260410880,1782556144000-632578958264631296-1067765061260410880,1782556144000,1782570230000,1,153.612,56.969,2.696413839105478,632578958264631296,1782556144000,1067765061260410880,RJ47GA6230,,14086000,1782570230000,150.39815999999294,3.850000000000364,56.96899999999732,2.696413839105605,164.40000000002328,56.96899999999732,1782556144000-632578958264631296-1067765061260410880,153.612,,,,
1050037336936546304,1782547295000-632578958264631296-1050037336936546304,1782547295000,1782560978000,1,153.598,45.697,3.361227214040309,632578958264631296,1782547295000,1050037336936546304,Rj47GA5922,,13683000,1782560978000,120.64130785986343,3.800000000000182,45.69746509843311,3.361193004232233,157.5099999999802,45.69746509843311,1782547295000-632578958264631296-1050037336936546304,153.598,,,,
1136716787434389504,1782533347000-632578958264631296-1136716787434389504,1782533347000,1782546993000,1,152.284,42.604,3.5744061590460987,632578958264631296,1782533347000,1136716787434389504,RJ47GA5299,,13646000,1782546993000,112.47491011195348,3.75,42.60413261816419,3.5743950326329137,157.40000000002328,42.60413261816419,1782533347000-632578958264631296-1136716787434389504,152.284,,,,
1141991039255445504,1782559342000-632578958264631296-1141991039255445504,1782559342000,1782574855000,1,151.281,51.921,2.9136765470618826,632578958264631296,1782559342000,1141991039255445504,RJ47GA6283,,15513000,1782574855000,137.072207926872,4.299999999999272,51.92129088139091,2.9136602236178333,161.20000000001164,51.92129088139091,1782559342000-632578958264631296-1141991039255445504,151.281,,,,
1132635162635403264,1782545485000-632578958264631296-1132635162635403264,1782545485000,1782559052000,1,151.278,46.457,3.256301526142454,632578958264631296,1782545485000,1132635162635403264,RJ47GA3716,,13567000,1782559052000,122.64764467833207,3.75,46.457441166034876,3.2562706038704436,163.625,46.457441166034876,1782545485000-632578958264631296-1132635162635403264,151.278,,,,
1046443765134262272,1782517393000-632578958264631296-1046443765134262272,1782517393000,1782531221000,1,150.807,51.739,2.9147644910029182,632578958264631296,1782517393000,1046443765134262272,RJ47GA4014,,13828000,1782531221000,136.59160317524143,3.7999999999992724,51.73924362698539,2.914750766115651,154.75,51.73924362698539,1782517393000-632578958264631296-1046443765134262272,150.807,,,,
1385588816730914816,1782530649000-632578958264631296-1385588816730914816,1782530649000,1782546460000,1,150.359,58.839,2.5554309216676017,632578958264631296,1782530649000,1385588816730914816,NL01AJ5694,,15811000,1782546460000,155.3343580043395,4.350000000000364,58.83877197134071,2.555440825196643,158.375,58.838771971340705,1782530649000-632578958264631296-1385588816730914816,150.359,,,,
1364616390270517248,1782559160000-632578958264631296-1364616390270517248,1782559160000,1782571911000,1,150.185,52.873,2.840485692130199,632578958264631296,1782559160000,1364616390270517248,NL01AJ4204,,12751000,1782571911000,139.58445173682736,3.550000000000182,52.872898385161875,2.8404911511744846,158.0,52.872898385161875,1782559160000-632578958264631296-1364616390270517248,150.185,,,,
