vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,engine_hours,active_driver,driver_ids,vehicle_device_type
1533070673256120320,1784197186000-642689989225816064-1533070673256120320,1784197186000,1784213098000,1,195.809,57.091,3.429770016289783,642689989225816064,1784197186000,1533070673256120320,MP09BQ7694,15912000,1784213098000,150.72016054166028,57.090969902144046,193.875,57.090969902144046,1784197186000-642689989225816064-1533070673256120320,195.809,3.4297718244342947,4.371111111111077,,,
1326601740895649792,1784165230000-642689989225816064-1326601740895649792,1784165230000,1784180481000,1,195.805,49.15,3.9838250254323504,642689989225816064,1784165230000,1326601740895649792,MP09DT3654,15251000,1784180481000,129.7549993324459,49.149620959259806,193.95999999996275,49.149620959259806,1784165230000-642689989225816064-1326601740895649792,195.805,3.9838557485988155,4.188055555556275,,,
1527036626096619520,1784176030000-642689989225816064-1527036626096619520,1784176030000,1784192968000,1,195.306,49.069,3.9802319183191015,642689989225816064,1784176030000,1527036626096619520,MP09BJ9703,16938000,1784192968000,129.54199073543245,49.0689358846335,,48.94533146551279,1784176030000-642689989225816064-1527036626096619520,195.306,3.9802371190438293,4.633333333333212,,,
1533070673256120320,1784177193000-642689989225816064-1533070673256120320,1784177193000,1784191426000,1,194.623,60.542,3.214677414026626,642689989225816064,1784177193000,1533070673256120320,MP09BQ7694,14233000,1784191426000,159.8295622416387,60.541500849105574,192.36000000000058,60.541500849105574,1784177193000-642689989225816064-1533070673256120320,194.623,3.2147039183102,3.912499999999909,,,
1557834963942899712,1784197073000-642689989225816064-1557834963942899712,1784197073000,1784212173000,1,194.599,67.407,2.8869256902102154,642689989225816064,1784197073000,1557834963942899712,MP09BQ8912,15100000,1784212173000,177.95468781805508,67.40707871896025,,67.40707871896025,1784197073000-642689989225816064-1557834963942899712,194.599,2.8869223188166915,4.156944444444434,,,
1326601875818020864,1784236099000-642689989225816064-1326601875818020864,1784236099000,1784247643000,1,194.592,50.171,3.878575272567818,642689989225816064,1784236099000,1326601875818020864,MP09BN1094,11544000,1784247643000,132.4512546000926,50.17092977276234,192.88999999999942,50.17092977276234,1784236099000-642689989225816064-1326601875818020864,194.592,3.878580701640564,3.1766666666667334,,,
1326603043004743680,1784178938000-642689989225816064-1326603043004743680,1784178938000,1784193707000,1,194.588,61.381,3.1701666639513855,642689989225816064,1784178938000,1326603043004743680,MP09AE6372,14769000,1784193707000,162.04675637685463,61.381347112444935,,61.381347112444935,1784178938000-642689989225816064-1326603043004743680,194.588,3.1701487366110235,4.065555555554965,,,
1326601969871093760,1784187660000-642689989225816064-1326601969871093760,1784187660000,1784202539000,1,194.566,62.945,3.091047740090555,642689989225816064,1784187660000,1326601969871093760,MP09BN3893,14879000,1784202539000,166.1736226941391,62.94455405081027,,62.94455405081027,1784187660000-642689989225816064-1326601969871093760,194.566,3.091069639526589,4.095833333333303,,,
1537194706461523968,1784193350000-642689989225816064-1537194706461523968,1784193350000,1784209331000,1,194.562,67.873,2.866559603966231,642689989225816064,1784193350000,1537194706461523968,MP09BN3822,15981000,1784209331000,179.1853702061093,67.87324629019291,,67.87324629019291,1784193350000-642689989225816064-1537194706461523968,194.562,2.866549202142885,4.40138888888896,,,
1537213879656906752,1784189764000-642689989225816064-1537213879656906752,1784189764000,1784204414000,1,194.555,57.165,3.4033936849470834,642689989225816064,1784189764000,1537213879656906752,MP09BN1073,14650000,1784204414000,150.91545845494332,57.16494638444823,,57.16494638444823,1784189764000-642689989225816064-1537213879656906752,194.555,3.4033968770226792,4.034722222222172,,,
1533070725588451328,1784195943000-642689989225816064-1533070725588451328,1784195943000,1784210777000,1,194.542,65.57,2.9669360988256828,642689989225816064,1784195943000,1533070725588451328,MP09BQ7645,14834000,1784210777000,173.10611364977996,65.57049759461361,192.19000000000233,65.57049759461361,1784195943000-642689989225816064-1533070725588451328,194.542,2.966913583647731,4.065277777777737,,,
1534933431186620416,1784200314000-642689989225816064-1534933431186620416,1784200314000,1784216002000,1,194.538,59.001,3.297198352570296,642689989225816064,1784200314000,1534933431186620416,MP09BL8455,15688000,1784216002000,155.76180704288345,59.000684485940695,192.86999999999534,59.000684485940695,1784200314000-642689989225816064-1534933431186620416,194.538,3.297215984779915,4.329999999999927,,,
1533610372471193600,1784202432000-642689989225816064-1533610372471193600,1784202432000,1784217560000,1,194.513,63.861,3.0458808975744196,642689989225816064,1784202432000,1533610372471193600,MP09BL8769,15128000,1784217560000,168.594249289914,63.86145806436136,193.0,63.86145806436136,1784202432000-642689989225816064-1533610372471193600,194.513,3.0458590501326226,4.146944444444216,,,
1326602160833560576,1784182884000-642689989225816064-1326602160833560576,1784182884000,1784197117000,1,194.456,66.493,2.9244582136465493,642689989225816064,1784182884000,1326602160833560576,MP09DT3645,14233000,1784197117000,175.54029957965443,66.49253771956607,191.7600000000093,66.49253771956607,1784182884000-642689989225816064-1326602160833560576,194.456,2.9244785455493214,3.912500000000364,,,
1326602160833560576,1784227464000-642689989225816064-1326602160833560576,1784227464000,1784240506000,1,194.449,57.14,3.4030276513825695,642689989225816064,1784227464000,1326602160833560576,MP09DT3645,13042000,1784240506000,150.8493972311624,57.139923193622124,,57.139923193622124,1784227464000-642689989225816064-1326602160833560576,194.449,3.4030322256664167,3.58583333333263,,,
1326601705701244928,1784198623000-642689989225816064-1326601705701244928,1784198623000,1784214690000,1,194.435,59.566,3.2641943390524797,642689989225816064,1784198623000,1326601705701244928,MP09DU7263,16067000,1784214690000,157.2535787688634,59.56574953366037,192.88000000000466,59.56574953366037,1784198623000-642689989225816064-1326601705701244928,194.435,3.26420806457116,4.432222222221753,,,
1326601999923281920,1784204096000-642689989225816064-1326601999923281920,1784204096000,1784218831000,1,194.407,53.448,3.637311031282742,642689989225816064,1784204096000,1326601999923281920,MP09DZ9027,14735000,1784218831000,141.10400196593875,53.448485593158615,192.04000000003725,53.448485593158615,1784204096000-642689989225816064-1326601999923281920,194.407,3.6372779853819472,4.063888888887959,,,
1326601836949405696,1784191236000-642689989225816064-1326601836949405696,1784191236000,1784206597000,1,194.401,69.278,2.806100060625307,642689989225816064,1784191236000,1326601836949405696,MP09DY9036,15361000,1784206597000,182.89522820387606,69.27849553177123,193.1599999999744,69.27849553177123,1784191236000-642689989225816064-1326601836949405696,194.401,2.8060799892925994,4.218611111111386,,,
1326601740895649792,1784181191000-642689989225816064-1326601740895649792,1784181191000,1784195783000,1,194.398,49.827,3.9014590483071427,642689989225816064,1784181191000,1326601740895649792,MP09DT3654,14592000,1784195783000,131.54284513790913,49.82683527951103,192.2399999999907,49.82683527951103,1784181191000-642689989225816064-1326601740895649792,194.398,3.901471945980425,4.004444444444744,,,
566305663035146240,1784192799000-642689989225816064-566305663035146240,1784192799000,1784207737000,1,193.775,40.954,4.7315280558675585,642689989225816064,1784192799000,566305663035146240,MP09AF2754,14938000,1784207737000,108.11937850802782,40.95431004091963,,35.031797573725186,1784192799000-642689989225816064-566305663035146240,193.775,4.7314922362600935,2.614104166666673,,,
1429476090367180800,1784207049000-642689989225816064-1429476090367180800,1784207049000,1784223490000,1,193.613,55.116,3.5128274911096597,642689989225816064,1784207049000,1429476090367180800,MP09AN1563,16441000,1784223490000,145.50557472695132,55.115748002633076,200.20000000001164,55.115748002633076,1784207049000-642689989225816064-1429476090367180800,193.613,3.51284355227748,4.349999999999454,,,
1326601941924446208,1784211517000-642689989225816064-1326601941924446208,1784211517000,1784225309000,1,193.555,62.021,3.1207977942954805,642689989225816064,1784211517000,1326601941924446208,MP09BN3854,13792000,1784225309000,163.73537175029156,62.02097414783771,191.31000000001222,62.02097414783771,1784211517000-642689989225816064-1326601941924446208,193.555,3.120799095135594,3.790277777777874,,,
1557834733679804416,1784207608000-642689989225816064-1557834733679804416,1784207608000,1784223520000,1,193.5,55.499,3.486549307194724,642689989225816064,1784207608000,1557834733679804416,MP09BQ8967,15912000,1784223520000,146.51845660171384,55.49941537943705,191.1949999999997,55.49941537943705,1784207608000-642689989225816064-1557834733679804416,193.5,3.4865232124894274,4.37083333333328,,,
1533070516129103872,1784206877000-642689989225816064-1533070516129103872,1784206877000,1784220588000,1,193.488,66.791,2.8969172493299995,642689989225816064,1784206877000,1533070516129103872,MP09BQ7692,13711000,1784220588000,176.3292559646949,66.7913848351117,191.15999999999622,66.7913848351117,1784206877000-642689989225816064-1533070516129103872,193.488,2.8969005580235385,3.759444444444398,,,
1326601811460620288,1784209492000-642689989225816064-1326601811460620288,1784209492000,1784224546000,1,193.362,55.861,3.461484756807075,642689989225816064,1784209492000,1326601811460620288,MP09AE9054,15054000,1784224546000,147.47184678852963,55.86054802595819,191.1600000000326,55.86054802595819,1784209492000-642689989225816064-1326601811460620288,193.362,3.461512764073589,4.126666666667006,,,
1326601941924446208,1784193757000-642689989225816064-1326601941924446208,1784193757000,1784209627000,3,192.64,68.399,2.8164154446702434,642689989225816064,1784193757000,1326601941924446208,MP09BN3854,15870000,1784209627000,180.70738067634778,68.44976540770749,194.82000000000698,68.44976540770749,1784193757000-642689989225816064-1326601941924446208,196.985,2.8778038730549014,4.371111111111077,,,
1326603043004743680,1784220202000-642689989225816064-1326603043004743680,1784220202000,1784235014000,2,192.07999999999998,55.330999999999996,3.4714716885651806,642689989225816064,1784220202000,1326603043004743680,MP09AE6372,14812000,1784235014000,145.81167650166276,55.23169564456922,193.20000000001164,55.23169564456922,1784220202000-642689989225816064-1326603043004743680,194.745,3.5259645340826817,4.065277777777737,,,
1533593777682251776,1784184515000-642689989225816064-1533593777682251776,1784184515000,1784199319000,2,190.68,59.732,3.1922587557757987,642689989225816064,1784184515000,1533593777682251776,MP09BL8707,14804000,1784199319000,157.46661632534835,59.64644557778347,193.0100000000093,59.646445577783474,1784184515000-642689989225816064-1533593777682251776,244.367,4.09692476446609,4.026111111111277,,,
718907611667234816,1784183641000-642689989225816064-718907611667234816,1784183641000,1784197041000,2,187.16679,70.00399999999999,2.673658505228273,642689989225816064,1784183641000,718907611667234816,MP09DK6372,13400000,1784197041000,192.30288000001107,72.84200000000419,193.9260363499634,72.84200000000419,1784183641000-642689989225816064-718907611667234816,195.806,2.688092034814925,0.0,,,
1326601999923281920,1784245579000-642689989225816064-1326601999923281920,1784245579000,1784258303000,1,186.925,49.972,3.7405947330505085,642689989225816064,1784245579000,1326601999923281920,MP09DZ9027,12724000,1784258303000,131.9263165882683,49.97208961676829,184.47999999998137,49.97208961676829,1784245579000-642689989225816064-1326601999923281920,186.925,3.7405880249057417,3.506388888888978,,,
1533070673256120320,1784216745000-642689989225816064-1533070673256120320,1784216745000,1784230822000,2,186.33499999999998,55.515,3.3564802305683146,642689989225816064,1784216745000,1533070673256120320,MP09BQ7694,14077000,1784230822000,146.59048667937938,55.52669949976491,188.38000000000466,55.52669949976491,1784216745000-642689989225816064-1533070673256120320,190.165,3.424748845387526,3.8824999999999363,,,
1326601941924446208,1784173579000-642689989225816064-1326601941924446208,1784173579000,1784187202000,1,185.735,62.357,2.978574979553218,642689989225816064,1784173579000,1326601941924446208,MP09BN3854,13623000,1784187202000,164.62183657381757,62.3567562779612,183.74000000000524,62.3567562779612,1784173579000-642689989225816064-1326601941924446208,185.735,2.9785866213449026,3.7291666666667425,,,
1537535790538555392,1784202072000-642689989225816064-1537535790538555392,1784202072000,1784218996000,1,176.976,68.474,2.5845722464000933,642689989225816064,1784202072000,1537535790538555392,MP09BP2921,16924000,1784218996000,180.77174759320567,68.47414681560821,176.02500000000146,68.47414681560821,1784202072000-642689989225816064-1537535790538555392,176.976,2.5845667048115675,4.6463888888888505,,,
1533070437565595648,1784177566000-642689989225816064-1533070437565595648,1784177566000,1784193561000,1,176.925,66.155,2.6744010278890484,642689989225816064,1784177566000,1533070437565595648,MP09BP2959,15995000,1784193561000,174.64895117140944,66.154905746746,175.75,66.154905746746,1784177566000-642689989225816064-1533070437565595648,176.925,2.6744048382035905,4.401944444444553,,,
1533069815709696000,1784169291000-642689989225816064-1533069815709696000,1784169291000,1784185350000,1,176.871,62.493,2.8302529883346934,642689989225816064,1784169291000,1533069815709696000,MP09BP2984,16059000,1784185350000,164.98138837202168,62.4929501409173,175.9499999999971,62.4929501409173,1784169291000-642689989225816064-1533069815709696000,176.871,2.830255246410484,4.406944444444434,,,
1537535790538555392,1784219731000-642689989225816064-1537535790538555392,1784219731000,1784237043000,1,176.513,58.502,3.0172130867320774,642689989225816064,1784219731000,1537535790538555392,MP09BP2921,17312000,1784237043000,154.44457736200593,58.501733849244665,175.70999999999913,58.501733849244665,1784219731000-642689989225816064-1537535790538555392,176.513,3.0172268133943354,4.76805555555552,,,
1533070437565595648,1784162961000-642689989225816064-1533070437565595648,1784162961000,1784176975000,1,176.506,63.871,2.763476382082635,642689989225816064,1784162961000,1533070437565595648,MP09BP2959,14014000,1784176975000,168.61852009827433,63.87065155237664,175.56000000000495,63.87065155237664,1784162961000-642689989225816064-1533070437565595648,176.506,2.763491458283584,3.851388888889005,,,
1533069815709696000,1784185353000-642689989225816064-1533069815709696000,1784185353000,1784201987000,2,174.81,62.143,2.813028016027549,642689989225816064,1784185353000,1533069815709696000,MP09BP2984,16634000,1784201987000,164.21433134310516,62.20239823602468,175.76499999999942,62.20239823602468,1784185353000-642689989225816064-1533069815709696000,176.884,2.8436845687013586,4.578888888888969,,,
739902048702562304,1784216235000-642689989225816064-739902048702562304,1784216235000,1784227529000,2,172.0,42.216,4.074284631419367,642689989225816064,1784216235000,739902048702562304,MP13P9072,11294000,1784227529000,81.15490094647963,30.740492782757432,137.25,30.740492782757435,1784216235000-642689989225816064-739902048702562304,135.485,4.407378923866651,3.099999999998545,,,
739919483375714304,1784208536000-642689989225816064-739919483375714304,1784208536000,1784224736000,1,168.767,50.104,3.3683338655596358,642689989225816064,1784208536000,739919483375714304,MP13P8163,16200000,1784224736000,132.2748445140859,50.10410777048709,,50.10410777048709,1784208536000-642689989225816064-739919483375714304,168.767,3.3683266205053375,0.0,,,
593179711849402368,1784167047000-642689989225816064-593179711849402368,1784167047000,1784182056000,2,167.034,36.428,4.585318985395849,642689989225816064,1784167047000,593179711849402368,MP09BP1422,15009000,1784182056000,95.64206837970688,36.228056204434424,,27.006604083333336,1784167047000-642689989225816064-593179711849402368,167.06,4.611343182678163,2.2840208333333387,,,
582170543017459712,1784209998000-642689989225816064-582170543017459712,1784209998000,1784225424000,1,166.57,35.236,4.727267567260756,642689989225816064,1784209998000,582170543017459712,MP09AF2763,15426000,1784225424000,93.02303874857886,35.23599952597684,,27.86504746593242,1784209998000-642689989225816064-582170543017459712,166.57,4.727267630855782,2.6043263888888943,,,
740288270604173312,1784187900000-642689989225816064-740288270604173312,1784187900000,1784204793000,1,166.548,56.896,2.9272356580427448,642689989225816064,1784187900000,740288270604173312,MP09FA9079,16893000,1784204793000,150.20589138451695,56.89617097898369,,56.89617097898369,1784187900000-642689989225816064-740288270604173312,166.548,2.9272268613914196,0.0,,,
579291634907242496,1784184272000-642689989225816064-579291634907242496,1784184272000,1784199340000,1,166.214,38.994,4.262553213314869,642689989225816064,1784184272000,579291634907242496,MP09BP1492,15068000,1784199340000,102.94402344604434,38.99394827501679,,34.04253775000001,1784184272000-642689989225816064-579291634907242496,166.214,4.262558867538233,2.573000000000006,,,
589014414737289216,1784207540000-642689989225816064-589014414737289216,1784207540000,1784222181000,1,166.124,35.929,4.62367446909182,642689989225816064,1784207540000,589014414737289216,MP09BP1574,14641000,1784222181000,94.85263465734457,35.929028279297185,,27.242820012673878,1784207540000-642689989225816064-589014414737289216,166.124,4.623670829854394,2.506611111111118,,,
739451124913799168,1784170376000-642689989225816064-739451124913799168,1784170376000,1784184558000,1,165.537,42.473,3.8974642714194903,642689989225816064,1784170376000,739451124913799168,MP13P2781,14182000,1784184558000,112.12950901069267,42.473298867686616,,42.473298867686616,1784170376000-642689989225816064-739451124913799168,165.537,3.897436846515809,0.0,,,
739915798490906624,1784242284000-642689989225816064-739915798490906624,1784242284000,1784255060000,1,165.478,42.448,3.8983697700716173,642689989225816064,1784242284000,739915798490906624,MP13P5481,12776000,1784255060000,112.06265423562806,42.44797508925305,,42.44797508925305,1784242284000-642689989225816064-739915798490906624,165.478,3.898372057843947,3.5499999999992724,,,
579291634907242496,1784165768000-642689989225816064-579291634907242496,1784165768000,1784180474000,1,165.388,37.638,4.394176098623731,642689989225816064,1784165768000,579291634907242496,MP09BP1492,14706000,1784180474000,99.36304792504288,37.63751815342533,,29.68756664433789,1784165768000-642689989225816064-579291634907242496,165.388,4.394232354158248,2.4870972222222285,,,
1533069815709696000,1784202488000-642689989225816064-1533069815709696000,1784202488000,1784218909000,2,158.49,64.102,2.472465757698668,642689989225816064,1784202488000,1533069815709696000,MP09BP2984,16421000,1784218909000,169.25333591765107,64.11111209001935,,64.11111209001935,1784202488000-642689989225816064-1533069815709696000,176.486,2.752814516026386,4.523888888888905,,,
566303952333733888,1784168090000-642689989225816064-566303952333733888,1784168090000,1784182764000,1,156.009,48.545,3.213698630136986,642689989225816064,1784168090000,566303952333733888,MP09AF4518,14674000,1784182764000,128.15818053392164,48.544765353758194,,48.544765353758194,1784168090000-642689989225816064-566303952333733888,156.009,3.2137141638881612,4.016666666666424,,,
589017381083291648,1784186107000-642689989225816064-589017381083291648,1784186107000,1784199597000,1,155.992,39.673,3.9319436392508753,642689989225816064,1784186107000,589017381083291648,MP09BP1514,13490000,1784199597000,104.73770645313716,39.67337365649135,,32.71780604166666,1784186107000-642689989225816064-589017381083291648,155.992,3.9319066069511486,2.2169791666666714,,,
566306421637943296,1784164465000-642689989225816064-566306421637943296,1784164465000,1784177708000,1,155.91,32.848,4.746407696054554,642689989225816064,1784164465000,566306421637943296,MP09AF3618,13243000,1784177708000,86.718875013763,32.84805871733447,,24.352000625,1784164465000-642689989225816064-566306421637943296,155.91,4.746399211644239,2.216708333333338,,,
582166702746271744,1784169134000-642689989225816064-582166702746271744,1784169134000,1784182408000,2,155.378,38.089,4.079340492005565,642689989225816064,1784169134000,582166702746271744,MP09AF1836,13274000,1784182408000,99.4084562677353,37.654718283233066,,32.27630617112871,1784169134000-642689989225816064-582166702746271744,155.415,4.127371205674465,2.3176944444444496,,,
582166702746271744,1784200448000-642689989225816064-582166702746271744,1784200448000,1784214346000,1,154.665,34.029,4.545093890505156,642689989225816064,1784200448000,582166702746271744,MP09AF1836,13898000,1784214346000,89.83714307377171,34.02922086127716,,26.729539125,1784200448000-642689989225816064-582166702746271744,154.665,4.54506439129195,2.395937500000006,,,
566306626101870592,1784172152000-642689989225816064-566306626101870592,1784172152000,1784184930000,1,153.402,39.601,3.87369005833186,642689989225816064,1784172152000,566306626101870592,MP09AF5472,12778000,1784184930000,104.54581978399901,39.600689312120835,152.0830741499085,39.600689312120835,1784172152000-642689989225816064-566306626101870592,153.402,3.873720449432865,3.508333333331393,,,
589017381083291648,1784200670000-642689989225816064-589017381083291648,1784200670000,1784215105000,1,152.895,42.67,3.5831966252636516,642689989225816064,1784200670000,589017381083291648,MP09BP1514,14435000,1784215105000,112.64932349769178,42.67019829458022,,39.794074821078425,1784200670000-642689989225816064-589017381083291648,152.895,3.5831799736309184,2.4825625000000056,,,
582170543017459712,1784161864000-642689989225816064-582170543017459712,1784161864000,1784175203000,1,152.828,33.172,4.607138550584831,642689989225816064,1784161864000,582170543017459712,MP09AF2763,13339000,1784175203000,87.57516433853992,33.172410734295426,,28.045076447335347,1784161864000-642689989225816064-582170543017459712,152.828,4.607081505897254,2.2755416666666717,,,
566306421637943296,1784178972000-642689989225816064-566306421637943296,1784178972000,1784191861000,1,152.808,33.132,4.612097066280334,642689989225816064,1784178972000,566306421637943296,MP09AF3618,12889000,1784191861000,87.46903953468339,33.13221194495583,,27.530616041666665,1784178972000-642689989225816064-566306421637943296,152.808,4.612067562946519,2.193187500000005,,,
582166702746271744,1784186591000-642689989225816064-582166702746271744,1784186591000,1784200186000,1,152.778,38.805,3.9370699652106684,642689989225816064,1784186591000,582166702746271744,MP09AF1836,13595000,1784200186000,102.44477274422137,38.80483816068991,,36.33923983320765,1784186591000-642689989225816064-582166702746271744,152.778,3.937086385139655,2.3984583333333385,,,
566303952333733888,1784200286000-642689989225816064-566303952333733888,1784200286000,1784214910000,1,151.761,44.792,3.3881273441686015,642689989225816064,1784200286000,566303952333733888,MP09AF4518,14624000,1784214910000,118.25096279975195,44.7920313635424,,44.7920313635424,1784200286000-642689989225816064-566303952333733888,151.761,3.388124971789578,4.011111111110949,,,
566306421637943296,1784193001000-642689989225816064-566306421637943296,1784193001000,1784205846000,1,151.13,33.746,4.478456705979967,642689989225816064,1784193001000,566306421637943296,MP09AF3618,12845000,1784205846000,89.08919844629489,33.745908502384424,,28.283358427071946,1784193001000-642689989225816064-566306421637943296,151.13,4.478468848729363,2.1800208333333373,,,
566306421637943296,1784207420000-642689989225816064-566306421637943296,1784207420000,1784220627000,1,151.015,32.632,4.627819318460407,642689989225816064,1784207420000,566306421637943296,MP09AF3618,13207000,1784220627000,86.1491653139471,32.63225958861632,,26.68633375,1784207420000-642689989225816064-566306421637943296,151.015,4.6277825043007805,2.2167083333333384,,,
566303952333733888,1784185946000-642689989225816064-566303952333733888,1784185946000,1784198920000,1,150.936,54.002,2.795007592311396,642689989225816064,1784185946000,566303952333733888,MP09AF4518,12974000,1784198920000,142.564352107428,54.00164852554091,,54.00164852554091,1784185946000-642689989225816064-566303952333733888,150.936,2.7950257838631076,3.561111111110222,,,
589017381083291648,1784168935000-642689989225816064-589017381083291648,1784168935000,1784182888000,2,144.764,36.66,3.948827059465358,642689989225816064,1784168935000,589017381083291648,MP09BP1514,13953000,1784182888000,99.00896299514133,37.50339507391717,,33.86854316666665,1784168935000-642689989225816064-589017381083291648,152.836,4.07525771196897,2.328354166666672,,,
1527036626096619520,1784164474000-642689989225816064-1527036626096619520,1784164474000,1784175937000,1,140.248,38.675,3.6263219133807367,642689989225816064,1784164474000,1527036626096619520,MP09BJ9703,11463000,1784175937000,102.10182409948591,38.67493337101739,,38.380691311484554,1784164474000-642689989225816064-1527036626096619520,140.248,3.62632816079007,3.04166666666697,,,
1425525382987120640,1784219512000-642689989225816064-1425525382987120640,1784219512000,1784231914000,1,134.28,40.063,3.351721039363003,642689989225816064,1784219512000,1425525382987120640,MP09AM6115,12402000,1784231914000,105.76632000000508,40.06300000000192,138.5,40.06300000000192,1784219512000-642689989225816064-1425525382987120640,134.28,3.3517210393628427,3.200000000000273,,,
593179711849402368,1784184540000-642689989225816064-593179711849402368,1784184540000,1784197095000,1,125.267,28.059,4.464414269931216,642689989225816064,1784184540000,593179711849402368,MP09BP1422,12555000,1784197095000,74.07672152676138,28.059364214682336,,22.874378416666666,1784184540000-642689989225816064-593179711849402368,125.267,4.464356321176116,2.1061458333333385,,,
740159491168796672,1784215999000-642689989225816064-740159491168796672,1784215999000,1784227212000,1,122.852,28.124,4.368226425828475,642689989225816064,1784215999000,740159491168796672,MP13P9027,11213000,1784227212000,74.24623196609097,28.1235727144284,113.0,28.123572714428402,1784215999000-642689989225816064-740159491168796672,122.852,4.368292792934254,0.0,,,
1537194706461523968,1784181877000-642689989225816064-1537194706461523968,1784181877000,1784189231000,1,111.219,32.803,3.390513062829619,642689989225816064,1784181877000,1537194706461523968,MP09BN3822,7354000,1784189231000,86.59923009705446,32.80273867312669,109.44500000000698,32.80273867312669,1784181877000-642689989225816064-1537194706461523968,111.219,3.3905400737504587,1.9869444444443616,,,
1440684104986132480,1784219562000-642689989225816064-1440684104986132480,1784219562000,1784229938000,2,102.5,34.932,2.9342723004694835,642689989225816064,1784219562000,1440684104986132480,MP09AN6571,10376000,1784229938000,92.23367999999493,34.93699999999808,104.0,34.93699999999808,1784219562000-642689989225816064-1440684104986132480,101.537,2.906288462089063,2.449999999999818,,,
1326602030344568832,1784198874000-642689989225816064-1326602030344568832,1784198874000,1784208560000,1,99.009,31.536,3.139554794520548,642689989225816064,1784198874000,1326602030344568832,MP09DY9063,9686000,1784208560000,83.25465503714808,31.53585418073791,98.04000000003725,31.53585418073791,1784198874000-642689989225816064-1326602030344568832,99.009,3.1395693115702783,2.6591666666663514,,,
739467157439512576,1784244294000-642689989225816064-739467157439512576,1784244294000,1784252555000,1,93.862,22.922,4.094843381903847,642689989225816064,1784244294000,739467157439512576,MP13P6336,8261000,1784252555000,60.51422808516879,22.922056092866963,,22.922056092866967,1784244294000-642689989225816064-739467157439512576,93.862,4.09483336135839,0.0,,,
589014414737289216,1784192805000-642689989225816064-589014414737289216,1784192805000,1784199625000,1,90.881,20.775,4.37453670276775,642689989225816064,1784192805000,589014414737289216,MP09BP1574,6820000,1784199625000,54.84591549097729,20.774967989006548,,17.2023137425892,1784192805000-642689989225816064-589014414737289216,90.881,4.374543443248208,1.140520833333334,,,
1537194706461523968,1784175611000-642689989225816064-1537194706461523968,1784175611000,1784181874000,1,85.791,28.141,3.0486123449770797,642689989225816064,1784175611000,1537194706461523968,MP09BN3822,6263000,1784181874000,74.2917210843594,28.14080344104522,82.90499999999884,28.14080344104522,1784175611000-642689989225816064-1537194706461523968,85.791,3.0486336390406024,1.7116666666668152,,,
739922158402142208,1784221264000-642689989225816064-739922158402142208,1784221264000,1784230216000,1,85.104,25.888,3.287391841779975,642689989225816064,1784221264000,739922158402142208,MP13P8145,8952000,1784230216000,68.34517842634169,25.888325161493064,,25.888325161493064,1784221264000-642689989225816064-739922158402142208,85.104,3.287350551614123,2.449999999999818,,,
1326602030344568832,1784209505000-642689989225816064-1326602030344568832,1784209505000,1784215406000,1,84.898,24.401,3.479283635916561,642689989225816064,1784209505000,1326602030344568832,MP09DY9063,5901000,1784215406000,64.41985739929352,24.401461136096028,83.8399999999674,24.401461136096028,1784209505000-642689989225816064-1326602030344568832,84.898,3.4792178848017445,1.5894444444438705,,,
718584903502921728,1784171541000-642689989225816064-718584903502921728,1784171541000,1784198904000,1,83.455,32.682,2.553546294596414,642689989225816064,1784171541000,718584903502921728,MP04PA3841,27363000,1784198904000,86.28122894152052,32.68228368996989,,32.68228368996989,1784171541000-642689989225816064-718584903502921728,83.455,2.5535241292092485,0.0,,,
741022679712137216,1784182978000-642689989225816064-741022679712137216,1784182978000,1784192231000,1,80.13,11.992,6.681954636424282,642689989225816064,1784182978000,741022679712137216,MP09FA9237,9253000,1784192231000,31.659710069524532,11.992314420274443,,11.992314420274443,1784182978000-642689989225816064-741022679712137216,80.13,6.681779445719888,0.0,,,
739922158402142208,1784230713000-642689989225816064-739922158402142208,1784230713000,1784235869000,1,78.653,20.686,3.8022333945663735,642689989225816064,1784230713000,739922158402142208,MP13P8145,5156000,1784235869000,54.610774359979075,20.68589937877995,,20.68589937877995,1784230713000-642689989225816064-739922158402142208,78.653,3.8022518895496504,1.4000000000005457,,,
740601027408953344,1784169217000-642689989225816064-740601027408953344,1784169217000,1784177592000,1,78.38,11.518,6.805000868206285,642689989225816064,1784169217000,740601027408953344,MP09FA9232,8375000,1784177592000,30.40773009112869,11.518079579972989,,11.518079579972989,1784169217000-642689989225816064-740601027408953344,78.38,6.804953851532931,0.0,,,
739922158402142208,1784169467000-642689989225816064-739922158402142208,1784169467000,1784175774000,1,77.369,18.887,4.096415523905332,642689989225816064,1784169467000,739922158402142208,MP13P8145,6307000,1784175774000,49.86068758438662,18.88662408499493,,16.486063712664375,1784169467000-642689989225816064-739922158402142208,77.369,4.096497058014101,1.699999999999818,,,
